mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
440810000,Tuna longliners,3/24/2012 0:04:14,7/9/2015 2:26:24,NO.630 DONG WON,Drifting longlines,"Korea, Republic of",DTAR8,7920182,387,43.47,9711003-6260005,911,WCPFC,,25093,7/14/2015 21:31:04,263,KOR,LO,Liners,LLT,LLD,LOA,GT,DONGWON NO.630,12/2/2007 8:00:00,,,Unauthorized,12/2/2012 8:00:00,12/1/2017 8:00:00,7/14/2015 21:31:04,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416002116,Longliners,2/22/2015 12:12:39,12/31/2015 21:15:34,Sing Man Yi,Longlines (not specified),"Taiwan, Republic of China",BJ4733,,98,29.2,CT4-2733,14360,IATTC,,30822,9/24/2010 2:00:00,14234,TWN,LO,Liners,LL,LL,LOA,GT,,,,,Unauthorized,,9/24/2010 2:00:00,9/24/2010 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
249000960,Non-fishing vessels nei,3/25/2013 8:02:55,12/30/2015 12:24:00,Zeus,Gear not known or not specified,Malta,9H5319,,90,22.45,MLT00MFA0309,ATEU0MLT00105,ICCAT,,32860,4/28/2015 5:01:29,30744,MLT,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,ZEUS,4/26/2013 6:35:32,,,Authorized,4/21/2015 17:00:00,12/30/2015 18:00:00,,,,,5984
238117340,Non-fishing vessels nei,10/1/2013 11:26:20,12/28/2015 7:00:45,CEZAR,Gear not known or not specified,Croatia,9A7338,6825660,181,27.72,HRV000001513,ATEU0HRV00109,ICCAT,,32863,4/23/2015 3:30:28,30747,HRV,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,Cezar,12/22/2014 5:24:19,DEU,5/15/2011 15:00:00,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,6027
432881000,Longliners,9/24/2012 3:56:46,12/31/2015 21:28:58,HOUSEI MARU No.8,Longlines (not specified),Japan,7JMN,9651515,436,50.59,TY1-207,AT000JPN00634,ICCAT,,33064,7/3/2014 5:48:51,24266,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,9/26/2012 15:00:00,7/30/2017 15:00:00,,,,,23933
432955000,Longliners,11/22/2013 7:15:06,12/31/2015 13:03:59,FUKUSEKI MARU No. 1,Drifting longlines,Japan,7JQH,9700093,603,49.3,SO1-1285,IOTC015566,IOTC,,35694,6/23/2014 2:11:00,24883,JPN,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,2/23/2014 15:00:00,7/30/2017 15:00:00,,,,,68007
431798000,Longliners,1/1/2012 5:57:58,12/31/2015 23:24:20,Wakashio Maru No. 108,Longlines (not specified),Japan,JDWA,,499,54.8,KG1-808,4573,IATTC,,4714,8/29/2014 14:13:00,1324,JPN,LO,Liners,LL,LL,LOA,GT,WAKASHIO MARU NO. 108,2/21/2011 3:00:00,,,Authorized,,,,,,,
367015730,Recreational fishing vessels,4/12/2012 16:11:22,4/6/2013 0:43:10,BIG E,Recreational fishing gears,United States of America,WDC3882,,98,41,1166798,AT000USA00313,ICCAT,,8826,4/9/2015 11:25:37,7447,USA,RO,Recreational fishing vessels,RO,RG,LOA,GRT,BIG E.,11/23/2009 18:00:00,,,Unauthorized,1/5/2014 18:00:00,12/30/2014 18:00:00,4/9/2015 11:25:37,2,Expiration of authorization,Explicit CLAV 'DROP' request,412
263413870,Longliners,6/1/2012 13:41:55,12/31/2015 21:40:05,ALGAMAR,Longlines (not specified),Portugal,CUHX7,8735106,147.98,24.45,PRT000022478,ATEU0PRT00635,ICCAT,,11402,3/19/2015 9:15:39,9109,PRT,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1417
224189000,Longliners,8/24/2012 1:17:41,12/31/2015 2:22:23,OLEAJE,Drifting longlines,Spain,EAER,,403,37.5,ESP000024186,IOTC000288,IOTC,,11634,3/30/2015 4:12:49,846,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77926
440801000,Longliners,2/8/2012 0:40:57,12/31/2015 22:55:33,NO.101 SOJIN,Drifting longlines,"Korea, Republic of",HLLW,8716057,576,47.24,9512321-6260002,IOTC000508,IOTC,,11810,6/24/2015 2:34:13,1177,KOR,LO,Liners,LL,LLD,LOA,GT,SOJIN 101,2/28/2003 15:00:00,,,Authorized,3/6/2013 15:00:00,3/5/2018 15:00:00,,,,,67763
416003717,Tuna longliners,7/30/2014 22:16:27,12/25/2015 23:09:22,SHIN YUH FA NO.11,Longlines (not specified),"Taiwan, Republic of China",BJ3111,,89.02,26.15,CT4-1111,3047,WCPFC,,21799,7/27/2015 2:44:17,13572,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,11/8/2011 8:00:00,11/7/2016 8:00:00,,,,,
529469000,Purse seiners,4/5/2012 12:17:58,12/28/2015 9:05:40,Cape Hatteras,Purse seines,,WQZ9784,7915929,1173,72.66,622882,3583,IATTC,,32447,6/23/2004 2:00:00,28422,UNK,SO,Seiners,SP,PS,LOA,GT,Masina,5/9/2001 2:00:00,USA,6/21/2004 15:00:00,Unauthorized,,6/23/2004 2:00:00,6/23/2004 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
250242000,Trawlers,1/2/2012 12:57:42,12/31/2015 23:48:00,EILEAN CROINE,Bottom trawls,Ireland,EI5519,7904786,320,33.29,GBR000B14723,ATEU0IRL00040,ICCAT,,34031,5/14/2015 7:21:18,8561,IRL,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,5/31/2015 17:00:00,12/30/2015 18:00:00,,,,,5648
412460115,Longliners,7/4/2013 2:25:36,11/27/2015 1:48:05,SHEN LIAN CHENG 882,,China,BZXD93,8663145,296,38.15,���YUE���CHUANDENG(JI)(2013)FT-200024,10841,WCPFC,,41719,12/9/2015 3:34:39,36334,CHN,LO,Liners,LL,,RGL,GT,Shen Lian Cheng 882,11/27/2013 15:00:00,,,Authorized,11/28/2013 8:00:00,3/30/2016 8:00:00,,,,,
271072629,Purse seiners,10/2/2012 17:11:27,12/22/2015 11:27:36,CAV��T PIRLANT,Purse seines,Turkey,TC7007,,144,30.2,TUR001528215,AT000TUR00305,ICCAT,,8537,12/16/2014 9:21:51,7161,TUR,SO,Seiners,SP,PS,LOA,GT,MUSTAFA KARADENIZ,2/16/2011 18:00:00,,,Expired,9/12/2000 15:00:00,3/20/2015 15:00:00,,,,,2195
271002430,Purse seiners,10/1/2012 16:28:59,12/17/2015 16:46:40,DEN��ZER,Purse seines,Turkey,TCA2379,9331036,205,50.64,TUR001426348,AT000TUR00501,ICCAT,,8707,5/11/2015 5:51:09,7331,TUR,SO,Seiners,SP,PS,LOA,GT,DEN��ZER,4/23/2014 7:13:36,,,Authorized,2/28/2015 18:00:00,2/27/2016 18:00:00,,,,,6816
224199980,Purse seiners,8/29/2013 22:35:19,12/17/2015 9:01:38,COLOMINES,Purse seines,Spain,EA3732,,65.15,20.3,ESP000014254,ATEU0ESP03332,ICCAT,,10141,12/4/2014 11:28:32,21020,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2010 15:00:00,12/30/2014 15:00:00,,,,,22736
227504000,Purse seiners,1/27/2015 11:37:23,7/9/2015 2:21:31,JEANMARIE CHRISTIAN4,Purse seines,France,FGGS,8878805,253,40.34,FRA000819527,ATEU0FRA00041,ICCAT,,10180,5/5/2015 9:34:14,1742,FRA,SO,Seiners,SP,PS,LOA,GT,JEANMARIE CHRISTIAN 4,11/22/2013 6:59:24,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1312
247084310,Trawlers,10/17/2012 2:01:25,12/30/2015 0:51:21,BISMARK,Bottom trawls,Italy,INZW,,138,26.25,ITA000018805,ATEU0ITA00093,ICCAT,,10667,12/16/2014 10:43:54,8626,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1111
431702990,Tuna longliners,12/18/2012 1:43:14,12/31/2015 10:45:26,KOSHIN MARU NO.7,Drifting longlines,Japan,JLVW,,435,49.9,MG1-2017,1304,WCPFC,,20156,5/27/2015 1:46:16,628,JPN,LO,Liners,LLT,LLD,RGL,GRT,DAITO MARU NO. 1,5/26/2015 1:46:16,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416003566,Tuna longliners,12/29/2012 2:43:20,1/31/2013 16:06:44,YU FA NO.286,Longlines (not specified),"Taiwan, Republic of China",BJ4029,,98.92,29.78,CT4-2029,3427,WCPFC,,22190,12/25/2014 3:50:30,13932,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,12/9/2014 8:00:00,12/8/2019 8:00:00,,,,,
312590000,Tuna purse seiners,12/6/2013 21:36:02,12/30/2015 9:19:47,TXORI BERRI,Gear not known or not specified,Spain,EHBX,,1707.69,81,21905,8863,WCPFC,,24872,5/31/2014 20:05:30,2047,ESP,SO,Seiners,SPT,UNK,LOA,GRT,,,,,Unauthorized,12/30/2007 15:00:00,12/29/2020 15:00:00,5/31/2014 20:05:30,2,Expiration of authorization,Explicit CLAV 'DROP' request,
367030568,Trollers,1/27/2012 2:44:12,12/31/2015 23:59:09,Lady Kate,Trolling lines,United States of America,WCW8353,7336850,138,23.6,545572,13286,IATTC,,31020,1/17/2008 3:00:00,26995,USA,LO,Liners,LT,LTL,LOA,GT,,,,,Unauthorized,,1/17/2008 3:00:00,1/17/2008 3:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
431702990,Longliners,12/18/2012 1:43:14,12/31/2015 10:45:26,KOSHIN MARU No.7,Longlines (not specified),Japan,JLVW,9073397,435,49.9,MG1-2017,AT000JPN00497,ICCAT,,7119,7/3/2014 5:48:48,628,JPN,LO,Liners,LL,LL,LOA,GRT,HOKURYO MARU No. 88,7/2/2013 4:21:37,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3125
224024000,Longliners,10/22/2012 4:00:39,12/22/2015 23:32:22,NUEVO EBENEZER,Handline and pole-lines (hand operated),Spain,EFKE,,238,28.15,ESP000000279,ATEU0ESP00447,ICCAT,,9888,12/4/2014 11:27:51,8161,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 15:00:00,12/30/2015 15:00:00,,,,,1812
601433000,Pole and Line vessels,7/17/2014 14:23:52,4/30/2015 7:11:53,Southern Crusader,Drifting longlines,South Africa,ZR6053,6415271,225,28.85,350865,IOTC000866,IOTC,,12000,11/5/2015 2:56:59,7892,ZAF,LO,Liners,LP,LLD,LOA,GT,Southern Crusader,9/16/2015 7:28:17,,,Authorized,8/31/2015 15:00:00,2/28/2016 15:00:00,,,,,85897
440224000,Tuna longliners,12/5/2013 12:53:40,12/30/2015 11:01:55,NO.1 EVER RICH,Gear not known or not specified,"Korea, Republic of",DTB06,,350,43.54,9612006-6260002,2215,WCPFC,,20987,5/31/2014 19:57:18,309,KOR,LO,Liners,LLT,UNK,LOA,GRT,SAMSUNG101,2/15/2011 8:00:00,,,Authorized,,,,,,,
416000959,Tuna longliners,12/25/2012 17:44:29,8/14/2015 14:54:34,JIN MING YU,Longlines (not specified),"Taiwan, Republic of China",BK6852,,49.33,20.9,CT3-4852,2758,WCPFC,,21499,8/25/2015 3:19:20,13293,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,3/12/2014 8:00:00,3/11/2019 8:00:00,,,,,
224239890,Pole and Line vessels,7/15/2014 15:03:00,12/31/2015 23:53:12,ESTELA Y MANUEL,Handline and pole-lines (hand operated),Spain,EA8063,,77.87,25.55,ESP000027259,ATEU0ESP03357,ICCAT,,33071,4/16/2015 8:37:29,30955,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,3/23/2014 18:00:00,3/23/2019 18:00:00,,,,,23940
367551660,Pole and Line vessels,12/5/2012 4:05:13,12/11/2015 11:59:25,GLADYS ELAINE,Hooks and lines (not specified),United States of America,WDG5918,8856895,138,23.5,980846,AT000USA01627,ICCAT,,33086,2/20/2015 4:44:26,30970,USA,LO,Liners,LP,LX,LOA,GRT,,,,,Authorized,1/5/2015 18:00:00,12/30/2015 18:00:00,,,,,23991
432987000,Longliners,4/26/2014 23:33:24,12/31/2015 11:57:11,SHOFUKU MARU No.18,Longlines (not specified),Japan,7JQU,9709843,439,49.65,MG1-2078,AT000JPN00647,ICCAT,,33530,5/13/2014 7:58:28,24863,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,4/17/2014 15:00:00,7/30/2017 15:00:00,,,,,27364
432971000,Tuna longliners,1/31/2014 4:54:30,12/31/2015 23:00:59,TAIKO MARU NO.8,Drifting longlines,Japan,7JQX,,479,50.59,MG1-2073,10999,WCPFC,,41868,7/24/2014 14:42:45,24851,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,3/15/2014 15:00:00,7/29/2017 15:00:00,,,,,
440809000,Longliners,2/12/2012 14:10:51,12/31/2015 21:21:11,DONG WON NO. 619,Longlines (not specified),"Korea, Republic of",6KWT,,310,49.91,9512380-6260001,8201,IATTC,,5940,2/21/2011 3:00:00,254,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
271056031,Purse seiners,10/23/2012 9:19:11,12/26/2015 21:11:29,��LHAN YILMAZ,Purse seines,Turkey,TCA2309,,401,41.9,TUR001416678��,AT000TUR00278,ICCAT,,8510,5/18/2015 6:04:28,7134,TUR,SO,Seiners,SP,PS,LOA,GT,ILHAN YILMAZ,4/19/2013 6:11:12,,,Unauthorized,2/28/2014 18:00:00,2/27/2015 18:00:00,5/18/2015 6:04:28,2,Expiration of authorization,Explicit CLAV 'DROP' request,2435
224949000,Unknown,10/15/2012 21:07:32,12/28/2015 13:56:08,SIEMPRE RATONERO,Hooks and lines (not specified),Spain,EADY,8739774,124,25.75,ESP000024556,ATEU0ESP00372,ICCAT,,9835,4/14/2015 8:09:58,8133,ESP,UNK,Unknown,UNK,LX,LOA,GT,SIEMPRE ARCA NOE,12/31/2005 18:00:00,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1529
247068110,Trawlers,5/3/2013 16:10:48,12/19/2015 6:18:15,ANGELA MADRE,Bottom trawls,Italy,IJTB,,67,22.34,ITA000010019,ATEU0ITA08477,ICCAT,,11296,12/16/2014 10:45:52,20130,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2009 15:00:00,12/30/2014 15:00:00,,,,,18767
244799000,Trawlers,1/1/2012 0:07:42,11/14/2014 10:49:17,DIRK-DIEDERIK,Bottom trawls,Netherlands,PDQW,,5099,110.8,NLD198901091,ATEU0NLD00002,ICCAT,,11343,12/22/2014 6:22:50,9072,NLD,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1349
431399000,Tuna purse seiners,1/3/2012 23:21:30,12/31/2015 20:32:27,TOKIWA MARU No.28,Purse seines,Japan,JKRN,9195028,1095,57.8,NG1-120,IOTC001396,IOTC,,12363,1/9/2014 1:15:00,1271,JPN,SO,Seiners,SPT,PS,LOA,GT,TOKIWA MARU NO.28,7/31/2007 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,62339
432365000,Longliners,1/1/2012 3:27:37,6/30/2014 7:47:25,38 SHOJIN MARU,Longlines (not specified),Japan,JPQT,,439,49.2,TK1-1365,427,CCSBT,,26808,4/29/2006 9:00:00,1145,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,10/13/2002 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,482
416229900,Longliners,11/14/2014 7:29:58,12/31/2015 20:28:32,Der Hae No. 2,Longlines (not specified),"Taiwan, Republic of China",BJ4980,,97,23.9,CT4-2980,14703,IATTC,,4066,2/3/2012 3:00:00,15830,TWN,LO,Liners,LL,LL,LOA,GT,DER HAE NO. 2,1/30/2012 3:00:00,,,Unauthorized,,2/3/2012 3:00:00,2/3/2012 3:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
431703560,Longliners,7/27/2014 11:41:03,12/31/2015 9:44:48,KAIGATA MARU No. 86,Longlines (not specified),Japan,JPSZ,9033610,409,49.38,MG1-1811,AT000JPN00490,ICCAT,,7116,7/3/2014 5:48:48,544,JPN,LO,Liners,LL,LL,LOA,GRT,KAIGATA MARU NO. 86,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3118
642122023,Purse seiners,6/23/2014 14:12:13,12/17/2015 7:19:19,ALSSAFA IV,Purse seines,Libya,5AWS,,433,36,S.T.488,AT000LBY00060,ICCAT,,7402,2/20/2015 4:08:14,6181,LBY,SO,Seiners,SP,PS,LOA,GRT,Kararkaya,5/16/2014 6:11:56,TUR,5/13/2009 15:00:00,Authorized,12/30/2014 18:00:00,12/30/2015 18:00:00,,,,,6673
271072346,Purse seiners,3/7/2013 20:45:33,1/30/2014 22:07:59,HAKKI RE��S-1,Purse seines,Turkey,TC5358,,177,38.6,TUR001421560,AT000TUR00025,ICCAT,,8272,12/16/2014 9:21:47,6897,TUR,SO,Seiners,SP,PS,LOA,GT,HAKKI RE��S-I,3/22/2013 6:21:59,,,Expired,7/6/1995 17:00:00,9/4/2015 17:00:00,,,,,2655
271072345,Purse seiners,10/23/2012 16:07:30,12/13/2015 7:30:40,HACI AHMET RE��S,Purse seines,Turkey,TC3437,,98,28.8,TUR001440184,AT000TUR00110,ICCAT,,8352,12/16/2014 9:21:48,6977,TUR,SO,Seiners,SP,PS,LOA,GT,HACIAHMETREIS,4/13/2008 17:00:00,,,Expired,9/6/2000 17:00:00,2/25/2015 18:00:00,,,,,2496
224156000,Longliners,7/19/2012 7:13:45,12/31/2015 18:07:27,NOVO XEIXAL,Handline and pole-lines (hand operated),Spain,EANM,9148685,350,37.6,ESP000023382,ATEU0ESP00234,ICCAT,,9716,4/13/2015 8:09:55,828,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1608
224068980,Longliners,8/20/2012 8:38:16,5/9/2014 9:14:00,EL TIMPLE,Handline and pole-lines (hand operated),Spain,EA4299,,186.23,28,ESP000021542,ATEU0ESP00403,ICCAT,,9863,4/13/2015 8:09:59,8151,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1712
226180000,Tuna purse seiners,1/1/2012 9:46:43,12/31/2015 22:14:09,STERENN,Purse seines,France,FIYL,,1606,67.3,911313,IOTC000360,IOTC,,11681,2/21/2011 15:00:00,1187,FRA,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2006 15:00:00,,,,,,10438
224883000,Unknown,1/24/2012 16:13:34,9/15/2015 16:23:51,ARCHANDA,Gear not known or not specified,Spain,EAXT,9324033,420,40,4BI-2-1-10,IOTC003590,IOTC,,13163,2/17/2015 5:59:37,9983,ESP,UNK,Unknown,UNK,UNK,LOA,GT,Artxanda,12/30/2013 15:00:00,SYC,9/19/2010 15:00:00,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76671
431500880,Tuna longliners,9/9/2014 5:37:44,12/26/2015 0:23:00,MATSU MARU NO.11,Drifting longlines,Japan,,,19,16.36,KO2-6203,1609,WCPFC,,20429,7/16/2014 22:03:15,12492,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
432353000,Tuna longliners,1/9/2012 1:12:48,12/31/2015 13:40:16,SEIFUKU MARU NO.78,Drifting longlines,Japan,JPZG,,379,49.39,IT1-703,195,WCPFC,,20725,7/22/2014 13:31:10,37974,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
416002508,Tuna longliners,7/31/2014 3:26:22,12/25/2015 21:49:08,DER HAE NO.3,Longlines (not specified),"Taiwan, Republic of China",BJ4679,,72.72,26.15,CT4-2679,3561,WCPFC,,22325,8/8/2015 0:05:27,14057,TWN,LO,Liners,LLT,LL,LOA,GT,MAW FENG,2/15/2011 8:00:00,,,Authorized,8/19/2014 8:00:00,8/18/2019 8:00:00,,,,,
416229900,Tuna longliners,8/4/2014 3:13:00,12/31/2015 20:28:32,DER HAE NO.2,Longlines (not specified),"Taiwan, Republic of China",BJ4980,,96.8,23.9,CT4-2980,9086,WCPFC,,25071,8/7/2015 23:54:05,15830,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,6/22/2014 8:00:00,6/21/2019 8:00:00,,,,,
412200116,Longliners,10/6/2015 8:32:35,12/31/2015 21:19:45,SUNSTAR 7,Gear not known or not specified,China,BZTY2,8647529,242,37.25,(LIAO)CHUANDENG(JI)(2012)FT-200017,9795,WCPFC,,25544,9/9/2015 20:53:49,16179,CHN,LO,Liners,LL,UNK,RGL,GT,,,,,Authorized,3/31/2014 8:00:00,3/30/2017 8:00:00,,,,,
431701010,Longliners,10/7/2014 11:10:06,12/30/2015 23:17:45,38 SHOSHIN MARU,Longlines (not specified),Japan,JMZB,,439,49.32,AM1-636,243,CCSBT,,26656,4/29/2006 9:00:00,1150,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,8/11/2003 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,298
431272000,Longliners,1/19/2012 23:50:40,11/19/2015 23:34:41,Fukushima Maru,Longlines (not specified),Japan,JBZR,,499,51.19,FS1-700,12071,IATTC,,31407,11/24/2008 3:00:00,15598,JPN,LO,Liners,LL,LL,LOA,GT,,,,,Unauthorized,,11/24/2008 3:00:00,11/24/2008 3:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412354265,Longliners,11/21/2014 2:19:31,10/10/2015 2:13:06,YUANYOU 816,Drifting longlines,China,BZU9Q,,413,43.5,(SU)CHUANDENG(JI)(2014)FT-200010,IOTC016024,IOTC,,1000260,3/27/2015 6:59:19,37751,CHN,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,2/26/2015 15:00:00,3/30/2018 15:00:00,,,,,77871
224212280,Support Vessels,6/5/2014 11:33:47,12/31/2015 23:55:41,DOLORES AGUADO,Handline and pole-lines (hand operated),Spain,EA9376,,68.75,21,ESP000026848,ATEU0ESP01347,ICCAT,,10046,4/13/2015 8:10:04,20811,ESP,VOX,Non-fishing vessels nei,VOS,LHP,LOA,GT,,,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,7602
246072000,Trawlers,1/1/2012 0:00:58,6/23/2014 14:01:02,JOHANNA MARIA,Bottom trawls,Netherlands,PFDP,9085742,6534,119.65,NLD199301884,ATEU0NLD00008,ICCAT,,11347,12/22/2014 6:22:50,20751,NLD,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,3/21/2011 15:00:00,12/30/2014 15:00:00,,,,,1353
432468000,Tuna longliners,12/13/2013 3:50:09,12/31/2015 19:51:41,KOTOSHIRO MARU NO.18,Drifting longlines,Japan,JKEB,,393,47.8,SO1-1212,1382,WCPFC,,20224,7/17/2015 1:07:00,634,JPN,LO,Liners,LLT,LLD,RGL,GRT,SHOFUKU MARU NO. 68,7/30/2007 8:00:00,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416210900,Tuna longliners,6/16/2013 12:47:17,7/3/2015 19:26:42,SHIN CHARNG FA NO.1,Gear not known or not specified,"Taiwan, Republic of China",BK7561,,31.81,19.98,CT3-5561,3085,WCPFC,,21838,3/25/2015 16:44:03,13609,TWN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,3/16/2015 8:00:00,3/15/2020 8:00:00,,,,,
412460285,Longliners,2/18/2015 12:01:36,12/30/2015 22:22:48,Shen Gang Fa 19,Longlines (not specified),China,BZXD56,,302,38.85,(Yue)Chuandeng(Ji)(2013)FT-200034,15550,IATTC,,28563,12/2/2013 3:00:00,24538,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
224113270,Longliners,9/7/2012 6:13:09,12/27/2015 21:51:18,Nuevo Madre Rosaura,Longlines (not specified),Spain,EA2525,,73,24.7,VI-I-4-99,8865,IATTC,,31712,8/24/2005 2:00:00,8059,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Unauthorized,,8/24/2005 2:00:00,8/24/2005 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
244542000,Fish carriers,1/25/2012 11:53:46,12/31/2015 23:37:28,SIERRA KING,Gear not known or not specified,Netherlands,PESF,8810786,3999,107.69,17969 ZR 1989,ATEU0NLD00019,ICCAT,,33640,4/7/2015 8:01:36,31522,NLD,FO,Fish carriers,FO,NK,LOA,GT,HOLLAND KLIPPER,12/30/2013 15:00:00,,,Authorized,12/31/2013 18:00:00,12/30/2015 18:00:00,,,,,27470
224185220,Longliners,6/3/2013 13:37:55,12/29/2015 17:54:37,BETI LAGUN BI,Longlines (not specified),Spain,EA9053,,97.39,23.45,ESP000026670,ATEU0ESP00991,ICCAT,,34020,4/13/2015 8:10:02,28647,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2013 18:00:00,12/30/2015 18:00:00,,,,,4488
431329000,Longliners,1/1/2012 6:00:43,12/31/2015 20:09:30,Koei Maru No. 108,Longlines (not specified),Japan,JDYH,,395,49.2,KG1-80,4543,IATTC,,4707,8/29/2014 14:13:00,617,JPN,LO,Liners,LL,LL,LOA,GT,KOEI MARU NO. 108,2/21/2011 3:00:00,,,Authorized,,,,,,,
431500990,Longliners,4/1/2015 3:18:25,12/31/2015 23:04:28,Takatoyo Maru No. 38,Longlines (not specified),Japan,JEZR,,434,48.19,KO1-818,4897,IATTC,,4801,8/29/2014 14:13:00,1241,JPN,LO,Liners,LL,LL,LOA,GT,TAKATOYO MARU NO. 38,2/21/2011 3:00:00,,,Authorized,,,,,,,
431067000,Longliners,1/8/2012 0:09:03,12/31/2015 15:45:45,RYOYOSHI MARU No. 8,Longlines (not specified),Japan,JNQM,9172911,379,49.2,MG1-2030,AT000JPN00626,ICCAT,,7170,11/21/2014 6:48:03,1012,JPN,LO,Liners,LL,LL,LOA,GRT,MIYAURA MARU No.8,5/13/2014 7:58:33,,,Authorized,4/15/2014 15:00:00,7/30/2017 15:00:00,,,,,7487
232004676,Trawlers,10/23/2014 11:31:35,12/21/2015 12:23:32,BRIGHTER MORN,Bottom trawls,United Kingdom,MLPD3,,,25.15,GBR000A10714,ATEU0GBR00061,ICCAT,,10292,1/22/2013 18:00:00,8275,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,690
